번호,제목,제목url,댓글,글쓴이,글쓴이ip,조회,추천,상세시간,내용,첨부이미지
5494585,와 근데 진짜 똑똑하네,https://gall.dcinside.com/board/view/?id=frozen&no=5494585&page=2,7,멍붕슨,,59,0,2024.10.20 11:35:26,소름돋을정도로 분석력이 뛰어나네요 기계주제에ㅅㅂ,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ce5b0aecbd92f45e375ab2891db836135e53ec3d34c764f33f0ddfc708af501c95a4275393e4fb98b1dc2be49e044709e3746566a1efafd68ddcddc14&amp;f_no=owgenji-20241019-100535-000.jpg
5494584,좀 너무했네요,https://gall.dcinside.com/board/view/?id=frozen&no=5494584&page=2,5,ㅇㅇ,59.14,60,0,2024.10.20 11:24:02,미안하대요,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ce5b0aecbd92f45e375a02199d0876330e138aee2da0be553e26448c6edd3f0b77d504fb9e67b1cb292952e0eadf44768793f052eb7bbad4c314e650ef5522d841f9e&amp;f_no=Screenshot_20241020_110355_ChatGPT.jpg
5494583,아점 혼밥 짬뽕밥,https://gall.dcinside.com/board/view/?id=frozen&no=5494583&page=2,2,ㅇㅇ,118.235,34,0,2024.10.20 11:05:33,차돌,"https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ce5b0aecbd92f45e375a82190dd846530e935c859e02077984a2adc801a8d63f95ebfb6db7af334adcf45d1c24934d02e4a&amp;f_no=020241020_110226.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ce5b0aecbd92f45e375a82190dd846530e935c859ef2676931e7c858d1ae924a40ee7f5ff093fd16f8e8c9a48603ba2d270a58bb36874b36472&amp;f_no=Tumblr_l_501948383028937.gif"
5494582,GPT야 도와줘!,https://gall.dcinside.com/board/view/?id=frozen&no=5494582&page=2,11,ㅇㅇ,59.14,75,1,2024.10.20 11:01:12,어허 살살해 임마,"https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ce5b0aecbd92f45e375a02199d0876330e138aeb4db5bb550b6664ec6edd3f0b77d504f348b5e153c4e8d3ae159eda16251e3c53e6bcf767773382e4049e9d0181be1&amp;f_no=Screenshot_20241020_105714_ChatGPT.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ce5b0aecbd92f45e375a02199d0876330e138aeb58809b301b33848c6edd3f0b77d504fa095df6fc18839c358ce47a0b3ab02dc6aeacefa27ab808276658f774ff8d6&amp;f_no=Screenshot_20241020_105809_ChatGPT.jpg"
5494577,물샌다,https://gall.dcinside.com/board/view/?id=frozen&no=5494577&page=2,4,아렌델시민A,,58,1,2024.10.20 08:13:27,아악 배관공 호출중  - dc official App,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ce5b0aecbd92f45e375a8219bdd8d6236e83fc113734ced7c2491935df92f3b01e715b484ea05e7d21c8efaf81485516afd4404af323b559a61f834da014896&amp;f_no=tumblr_mz7ee5mRj41rq2tzmo4_500.gif
5494576,메르시 예복스킨 사고 싶어서 울었어,https://gall.dcinside.com/board/view/?id=frozen&no=5494576&page=2,,멍붕슨,,32,0,2024.10.20 08:02:45,존나 예뻐 하,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ce5b0aecbd92f45e375ab2891db836135e53ec3d34e261f37ae8af9778afc45990c1b7a7c763faee11b61ea955b20d460853489c37b6033f680c779a2c8eb755d6a&amp;f_no=f3737e86b31feb6034da425d97d5e29a.png
5494575,유튜브에서 흑인 미소년은 또 처음 보네,https://gall.dcinside.com/board/view/?id=frozen&no=5494575&page=2,1,ㅇㅇ,223.38,33,0,2024.10.20 07:05:04,흑인 남자들은 애나 어른이나 다 남자답게 생긴 줄 알았는데그 남자애는 예쁘장하게 생겼네 근데 흑인이라서 코가 크네,
5494574,fftf 지윤좌 목소리는 ㄹㅇ꿀보이스네,https://gall.dcinside.com/board/view/?id=frozen&no=5494574&page=2,4,멍붕슨,,49,4,2024.10.20 06:54:48,ㄹㅇ고트,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ce5b0aecbd92f45e375ab2891db836135e53ec3d34f721a61f5d5f67f8af501c95a427575d2bba443b7bac421380a1cff2aa2e8466b5b381eeaa0fea6&amp;f_no=owgenji-20241019-100535-000.jpg
5494570,오버워치 유저 많이 늘긴했네,https://gall.dcinside.com/board/view/?id=frozen&no=5494570&page=2,5,멍붕슨,,43,0,2024.10.20 04:43:03,옵1말때는 진심 빠대 딜러는 새벽에 큐 40분이 지나도 안잡혀서 데스매치에서 레킹볼 골라서 하이하이 거리며 감정표현으로 애교나부리며 노는게 일상이였는데 이제는 그래도 5분 내외로 잡히네,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ce5b0aecbd92f45e375ab2891db836135e53ec3d31c24133ca38daa228af501c95a4275d81badfd6de4ac06a864402b31c6a475bc6039bbd1f2afcb6a&amp;f_no=owgenji-20241019-100535-000.jpg
5494569,고양이 이 요망한년 납치마렵네,https://gall.dcinside.com/board/view/?id=frozen&no=5494569&page=2,1,ㅇㅇ,221.152,42,0,2024.10.20 04:24:24,자꾸 숏츠에 떠서 더 ㅣ우고싶잖아  - dc official App,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ce5b0aecbd92f45e375aa2f98df826e30e73ec72794b4ee8874b7c4c9879025dc943c65f98e7443a2fe617843e2d0c99f72e1eb41a74e2df92b7aa3ab4132d5f98442&amp;f_no=frozen-20240623-143129-000-resize.jpg
5494568,쥬디홉스님!,https://gall.dcinside.com/board/view/?id=frozen&no=5494568&page=2,13,멍붕슨,,97,1,2024.10.20 04:19:18,조회수만봐도눈팅러가100명은되겠구만그냥자기욕하거나분탕들어오면무조건나래내가언제로갓하다가걸린적이있는것도아니고물어보면그냥딱봐도나같대집피인증해줘도나라하고깡계는그냥무조건나라생각하고유플러스면은무조건나고아니유플통피는엘갤에서도내가존나많이봤어요특히내가엘갤에가기만하면은예전부터어떤106.101이붕슨아붕슨아거리면서아는척오지게하는애도있었는데이세상에유플이나혼자냐고엘샤도유플이고앙졸이도유플이야인천돼지새끼도4g이긴하지만걔도유플이야난지금까지쟤가나도발해서글쓰게만들려고일부러살살드립치면서긁는건줄알았는데그게아니라진심으로나라고생각하고있었다는게너무짱나드립인줄알고드립으로받아줬더니이제는또개노잼이래야이새끼야오늘아침까지만해도내가엘샤한테안나관련해서선넘는드립대놓고고닉달고쳤었는데내가저딴유행다지난디시밈하나로그인하고못쓰겠냐난로그아웃하고글쓸때는일부러나인거알아보라고닉네임도그대로쓰고그게아니면은일부러말투티나게해서쓰는데왜그러는건데니가뭘알아니뭐신이야니가정누야니가김유식도아닌데뭘알고자꾸나로몰아가는거냐고차피고닉이미지신경안쓴지오래돼서그냥다나라고해도상관없기는한데니맨날뭐만하면분탕한테붕슨아붕슨아이러는거진짜개좆노잼인거내가꾹참고항상드립으로받아쳐줬더니만이제는아예가불기걸어버리고니하고싶은말만하고대화차단하고사람한명씹하남자로만들어버리고도망가버린뒤에아무렇지않은척마트앞으로나와붕슨아이딴드립치면내가헤헤같은동네니까나가겠습니다이따보시죠형님이렇게받아줄줄알았냐그리고이왕말나온김에말하는건데너4년전에저격했던거나아니라고211.36도나아니고고닉죽이기했던거전부나아니라고내가한거는탐정콘몇개따라서단거밖에없고난오히려엘샤사또쥬디충북청주스타리움이런욕먹는애들쉴드쳐줬다고갤에저런불량아들몇명있어야갤질이재밌는거라고쉴드쳐주다가비추폭탄먹고유동한테욕까지들었었는데왜너는엄한사람몰아가냐고내가몇번너한테그거저격했던거사실나였음식으로말한적이있긴한데그거드립이였다고대체세상어떤누가자기욕하고고닉죽이기했던로갓충당사자라고진짜로자백을하냐시빨드립을드립으로못받는거보니너는진짜감다죽은삼대남이다너처럼탐정놀이좋아하는코구유동도124.50나아닌거안뒤로는그냥가만히있고같이5년동안갤질했던다른고닉들도분탕나타나면딱히나라고지목안하는데왜너는자꾸나괴롭혀내가싫으면싫다고얘기를해노잼이라서싫어하는거니그래내가노잼이라미안하다니유머감각충족못시켜줘서미안하다이런나를3년간어울려주다니정말로고맙지는않고한번만더타당한이유없이나이상하게몰아가고대화차단하고계집식기싸움시도하면가만히안있을거야사실이렇게협박해봐야내가뭐할수있는게없는좆밥찐따새끼이긴한데아무튼하지말라고하지말라고하지말라고,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ce5b0aecbd92f45e375ab2891db836135e53ec3d31b201e60a58af8778af501c95a427569e7f73a4e8b39923a64261c113b669a4f2fbea846e0c6bf84&amp;f_no=owgenji-20241019-100535-000.jpg
5494566,걍탈갤함,https://gall.dcinside.com/board/view/?id=frozen&no=5494566&page=2,3,멍붕슨,,41,0,2024.10.20 02:56:35,ㅃ,
5494562,진짜 개ㅐ배고파서 미치겠음,https://gall.dcinside.com/board/view/?id=frozen&no=5494562&page=2,3,쥬디홉스,,42,0,2024.10.20 02:32:51,붕슨아 abc마트 앞으로 와,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ce5b0aecbd92f45e375aa2d9cde816731e93dc9151fc5b52753ce22da43f63cb32245946e90a33a54f00e5d3ab497c739c3bdd82c37c9144ed36137757a02313c5856bf06d5&amp;f_no=FE3FB0B4-8BCD-4D4C-9BA4-DF0ADEF1508C.gif
5494561,건담 뽕에 빠져서 못나오네 ㅅㅈ,https://gall.dcinside.com/board/view/?id=frozen&no=5494561&page=2,5,ㅇㅇ,221.152,44,0,2024.10.20 02:32:46,#NAME?,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ce5b0aecbd92f45e375aa2f98df826e30e73ec727cab3ec8427e599cf879025dc943c65997df39c2d4828ea964fa561a4dbb33218e453c475ddc1267757bb872d8ee8&amp;f_no=frozen-20240623-143129-000-resize.jpg
5494560,진짜 저렇게 협박하면 무슨말을 해야돼 진짜,https://gall.dcinside.com/board/view/?id=frozen&no=5494560&page=2,5,쥬디홉스,,62,0,2024.10.20 02:30:23,앙졸보다 더 재미없고 진부한스토리에 그냥 멍붕슨티 팍팍내는데 누군데 그럼 도대체 저게,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ce5b0aecbd92f45e375aa2d9cde816731e93dc9154bc7b82d05c825d3438341c62131e5eb0536a30f5fa566f400893255df7a87a6cefe2b912648015755a8c6547bf3f73eac&amp;f_no=38FE6A33-78C9-4D86-AB32-5553F7B7A7D3.gif
5494559,개웃기네 근데ㅋㅋㅋㅋ,https://gall.dcinside.com/board/view/?id=frozen&no=5494559&page=2,,멍붕슨,,30,0,2024.10.20 02:10:54,ㅅㅂㅋㅋㅋㅋ,
5494558,"""한남소추 김프붕 아니노.""",https://gall.dcinside.com/board/view/?id=frozen&no=5494558&page=2,6,ㅇㅇ,217.148,102,3,2024.10.20 01:53:20,"""안나...?""



갑자기 이상한 소리를 내는 안나의 모습에 프붕이는 의아한 표정을 지었다.



그냥 머리를?쓰다듬었을 뿐인데 갑자기 왜 저런 소리를 한단 말인가.



""나한테 말걸지 말라 이기야. 내게 강제로 코르셋을 끼워 명예자지로 만들 생각인거 모를거라고 생각했노.""



""...아, 안나? 그게 대체 무슨...""



프붕이의 물음에 안나는 두 눈을 날카롭게 뜨며 그를 노려보았다.



""머리를 쓰다듬는다는 건 여자를 남자의 애완동물로 본다는 여혐사상이 가득한 짓 아니노? 성차별주의자 김프붕은 번식탈락이 답이다 이기야.""



""안, 안나.......""



""내 이름 함부로 부르지 말라 이기야. 6.9cm 소추소심 한남충아.""



안나는 그렇게 말하며 붉은 리본이 묶인 새끼손가락을 세워보였다.



""함몰갈잦 커엽노 이기.""



피보다도 선명한 붉은 리본이 안나와 김프붕의 사이를 메웠다.



""운명의 붉은 끈은 나와 페미니즘을 이어주는 끈이었노 이기........""



이해할 수 없는 말을 마구 내뱉은 안나는 혐오스러운 표정으로 중얼거렸다.



""페미니즘을 알기 전까지는 에브리데이가 닫힌문이었다 이기야.""",https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ce5b0aecbd92f45e375aa2e9cd8866f37e43cc4e707d2b46fb81890c1a63a1fb717e1cb8ff8966740d31a076754f22740687b0be2c2a29d8a35738c&amp;f_no=frozen-20241020-014535-000.jpg
5494556,엘시다 엘시,https://gall.dcinside.com/board/view/?id=frozen&no=5494556&page=2,,프로즌3,,18,1,2024.10.20 00:22:52,,
5494555,에루시ㅋㅋㅋㅋㅋㅋ,https://gall.dcinside.com/board/view/?id=frozen&no=5494555&page=2,,프로즌3,,15,1,2024.10.20 00:22:48,,
5494554,아렌델.. 아렌델의 말레피센트 퀸..,https://gall.dcinside.com/board/view/?id=frozen&no=5494554&page=2,,ㅇㅇ,222.107,39,0,2024.10.19 23:57:52,망조의 용용..,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fecb0ae5330042b8cd2ca354d30c7f44b5c629bef946d33c684330b807e015c8a&amp;f_no=CZ5RD5XD2244B3NS35WS0DXZ30.jpg
5494551,넷플 진짜 볼거 없네,https://gall.dcinside.com/board/view/?id=frozen&no=5494551&page=2,3,ㅇㅇ,221.152,43,0,2024.10.19 23:10:15,#NAME?,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fecb0ae5330042b8cd2ca354f36c6fd4b5d6599740a9ac8660aa136a8d9500bd4f2edce9bd1d1aeac20ea4f5b4cdbf2af2e0f35d92fbc27edea0d9fe3ab81f1e5976e&amp;f_no=frozen-20240623-143129-000-resize.jpg
5494550,오버워치 괜히 시작했네 시발,https://gall.dcinside.com/board/view/?id=frozen&no=5494550&page=2,13,멍붕슨,,80,0,2024.10.19 22:22:01,존나재밌네 공부해야되는데 좆됨 지금,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fecb0ae5330042b8cd2cb324632c7f24e5f659df926d552619df1f6c8bd6d2bed961139dfd4f18cdd314ee2eb4b7aca6705628e66eaddebe32aadba2a&amp;f_no=owgenji-20241019-100535-000.jpg
5494548,겨울왕국은 심리 멘탈 게임이다.,https://gall.dcinside.com/board/view/?id=frozen&no=5494548&page=2,,겨갤러,59.17,33,2,2024.10.19 21:49:12,,
5494547,바람 왤케 세게불지 오늘,https://gall.dcinside.com/board/view/?id=frozen&no=5494547&page=2,1,ㅇㅇ,221.152,35,0,2024.10.19 21:20:16,#NAME?,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fecb0ae5330042b8cd2ca354f36c6fd4b5d6599745ccdc96403a46ba1d9500bd4f2edcef707ee432ed2c9df01aee4269d015a1956ed300d734b06618458a5a10a8aac&amp;f_no=frozen-20240623-143129-000-resize.jpg
5494546,다양한 노콘남들이 거쳐가고있는 보톡스부작용 여배우,https://gall.dcinside.com/board/view/?id=frozen&no=5494546&page=2,,ㅇㅇ,211.213,31,0,2024.10.19 20:55:43,,"https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fecb0ae5330042b8cd2ca374b32c8fc495a629c5468536efe63e5261045d2202d&amp;f_no=2%EC%84%B8%EB%AC%B5%EC%9D%80%EC%A7%80%ED%95%A0%EB%A7%A4.png
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fecb0ae5330042b8cd2ca374b32c8fc495a629c543f5768fb60e6221645c83e2d&amp;f_no=3%EC%9E%84%EA%B6%8C%ED%83%9D+%EC%A0%95%EC%95%A1%EB%B0%9B%EC%9D%B4.jpg"
5494545,근데 여기서 호철이보다 더한 신성모독 저지른애 없는데,https://gall.dcinside.com/board/view/?id=frozen&no=5494545&page=2,4,멍붕슨,,83,1,2024.10.19 19:58:00,여친한테 안나코스시키고 야스하러간 미친넘임ㅉㅉ,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fecb0ae5330042b8cd2cb324632c7f24e5f659df974810264c2a2facabd642ee5891a3dca4ad3ce3ab2faa2c447789f1cc99536eaff84eb77f89894&amp;f_no=frozen-20241019-195526-000.jpg
5494544,저분 먼가 야한것도 잔뜩 만들어놨을거같아,https://gall.dcinside.com/board/view/?id=frozen&no=5494544&page=2,1,쥬디홉스,,57,0,2024.10.19 19:48:52,주디좀 만들어달라니까!?,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fecb0ae5330042b8cd2ca374b37c5f44a536697373b5d2ea77fd369aa30385f052cd23d0a641b16028792e55827ce3d981b15160200d522a79924b65994f69c3846422b49e8&amp;f_no=5B1C13A3-DE49-42BF-8AE4-2B79632D4BB5.gif
5494543,오늘.. 오늘의 아렌델 멸망..,https://gall.dcinside.com/board/view/?id=frozen&no=5494543&page=2,3,ㅇㅇ,222.107,84,0,2024.10.19 19:47:43,병풍 핸드폰 사진 유출..,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fecb0ae5330042b8cd2ca354d30c7f44b5c629bef916e34cfd36e58857e015c8a&amp;f_no=XHZQSHFY8P0C51JK00Y26H6YP0.jpg
5494542,말로만 안나 지킨다하지말고 나처럼 행동을 보여주셈ㅉㅉ,https://gall.dcinside.com/board/view/?id=frozen&no=5494542&page=2,2,멍붕슨,,53,2,2024.10.19 19:44:27,난 새벽부터 안나 짤 모음집 글도 올렸어,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fecb0ae5330042b8cd2cb324632c7f24e5f659df97380006492ada4cdbd6d2bed961139f265ae549025849e6eaaad76cdeacfec1c4d1d8d243b2b0448&amp;f_no=owgenji-20241019-100535-000.jpg
5494541,그냥 엘갤로 감,https://gall.dcinside.com/board/view/?id=frozen&no=5494541&page=2,1,Frozen3,,56,1,2024.10.19 19:12:58,프갤 거들떠도 안봄,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fecb0ae5330042b8cd2c83a4a36c9f54d5f619a9683913a86532b6b3eef91c02db97d071a0cb0cb64ac738f794779faf284b24af4dfbd6c319a3905f77208deae365b831dc2&amp;f_no=742E1E54-0BC1-4BF3-A65E-6E246CEDCD08.jpg
5494540,그냥 님들 다 탈갤하셈,https://gall.dcinside.com/board/view/?id=frozen&no=5494540&page=2,3,쥬디홉스,,61,1,2024.10.19 19:05:34,개짜증나네 그냥 안나욕하지말라고,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fecb0ae5330042b8cd2ca374b37c5f44a536697376d5e21f920d83da8303d2f7559d64accc3d8c5237119bc0765810c9f9731ef898e76d6f9dd5e4d679952089a57ad919e1d&amp;f_no=02A65D7C-FFFE-4C95-AE84-017DBA97A472.gif
5494538,저거 글 원래는 엘사와 야마다 안나였음ㅇㅇ,https://gall.dcinside.com/board/view/?id=frozen&no=5494538&page=2,2,멍붕슨,,54,0,2024.10.19 19:00:52,짓궃기는ㅇㅇ,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fecb0ae5330042b8cd2cb324632c7f24e5f659df92585073291f6f7cdbd6d2bed961139f0debda893fa86d940afd8595f6699a9a7e94e867a4e2033a4&amp;f_no=owgenji-20241019-100535-000.jpg
5494537,전 지금 겨울왕국 처음보면 설갤 갈거 같긴 해요,https://gall.dcinside.com/board/view/?id=frozen&no=5494537&page=2,4,치요모모,,63,3,2024.10.19 18:53:59,알아버린거야.. 백합은 모든 장르를 넘어서는 궁극의 장르인것을  - dc official App,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fecb0ae5330042b8cd2ca374a32c0f0485c609f54924d51403388171dda4fc7d0287d525e109e8cbf57cf43a9d074b3ab7876625a1322142f2229c9e6aea73cb431&amp;f_no=7408214382eab66e1004ee820d6e69d1.jpg
5494536,[프문학]잘난 언니와 존~나 못난 동생,https://gall.dcinside.com/board/view/?id=frozen&no=5494536&page=2,5,치요모모,,73,2,2024.10.19 18:49:36,ㅋㅋ  - dc official App,
5494535,안시이이이,https://gall.dcinside.com/board/view/?id=frozen&no=5494535&page=2,,아렌델시민A,,22,2,2024.10.19 18:21:33,#NAME?,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fecb0ae5330042b8cd2c83b4c34c9f14d52649f7a7635fcff2aa0f7f4fc05559e31b8fdcab17a38fdaa6cb168cbec6282362d63e5522cdbd628f770a66742e9108022b1313a&amp;f_no=BE471D20-11DF-463D-AE25-C22D9141B541.gif
5494534,나아쁜... 나아쁜 탬플릿 줏어봄..,https://gall.dcinside.com/board/view/?id=frozen&no=5494534&page=2,1,ㅇㅇ,222.107,62,0,2024.10.19 18:17:20,잘못햇읍니다,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fecb0ae5330042b8cd2ca354d30c7f44b5c629befc2686493d46e5fd47e015c8a&amp;f_no=8E83W2AXG4NW7JMH1ZWSDRXFM0.jpg
5494533,광고충 개씨~발련아 뒤지고 싶냐,https://gall.dcinside.com/board/view/?id=frozen&no=5494533&page=2,2,멍붕슨,,44,0,2024.10.19 18:09:33,개새끼가,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fecb0ae5330042b8cd2cb324632c7f24e5f659df920875463c2f6f6ccbd513ff8961a3d70e8e100d0257451f4785838a64c79cee01d63a9d56e82c0&amp;f_no=Screenshot_20241019_180618.png
5494531,그타올만에하니 할게엄청많네요,https://gall.dcinside.com/board/view/?id=frozen&no=5494531&page=2,,ㅌㄱㅎ.,,18,0,2024.10.19 17:39:25,재미지네,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fecb0ae5330042b8cd2ca354a32c8f74552669b33edb73ed0c1f02c34aa63a765890cb63c0efe4972262e65019e8e4b1c75af134d78c5b13ad5c529ad8fc32ef32611ecb1a450&amp;f_no=a065f256a824745e298d1a22c94c2acb_res.jpeg
