번호,제목,제목url,댓글,글쓴이,글쓴이ip,조회,추천,상세시간,내용,첨부이미지
5494338,아무튼 기회 되면 파주 함 놀러가보셔,https://gall.dcinside.com/board/view/?id=frozen&no=5494338&page=1,,ㅇㅇ,118.235,42,0,2024.10.13 23:17:55,1        이미지 순서 ON꼭 여자들 대리고 갈것 일부 여자들이겠지만 군무새니 군캉스니 하며 비하하던데 울 나라가 전쟁 중이며 전쟁 억재를 위해 얼마나 나라에서 신경쓰고 군인들이 고생하는지 간접적으로 느낄  수 있을거야 2        이미지 순서 ON3        이미지 순서 ON4        이미지 순서 ON5        이미지 순서 ON6        이미지 순서 ON7        이미지 순서 ON8        이미지 순서 ON,"https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fe6b0ae1e77a1bf03af4d2c93cf38f3c757c67a40f663d0a078b76f039993bfcc1c3dfd453942b695ce82fad7a9bc62fdc631f3b65db14ed5401dbd&amp;f_no=dcinsideDownload1416796460.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fe6b0ae1e77a1bf03af4f259dcd3bf7c55ac1755b8f032e481523b50fdb84841b538cc7fb3a262b41a47872cc6c759dc11c&amp;f_no=020241012_152019.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fe6b0ae1e77a1bf03af4f259dcd3bf7c55ac1755b8c0a741e4023b358db84841b538cc7df50aa8b2ea7eae7931ed6259683&amp;f_no=020241012_153609.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fe6b0ae1e77a1bf03af4f259dcd3bf7c55ac1755bdc52751c4722e558db84841b538cc786c91db1c52f64910d81c264824a&amp;f_no=020241013_115401.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fe6b0ae1e77a1bf03af4f259dcd3bf7c55ac1755b8e027d1e1920e558db84841b538cc7e7918c300a13ec9091d5f40c238e&amp;f_no=020241013_230602.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fe6b0ae1e77a1bf03af4f259dcd3bf7c55ac1755bde06284e1974e70cdb84841b538cc70c339af09cd203d97e33edcacf88&amp;f_no=020241013_230811.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fe6b0ae1e77a1bf03af4f259dcd3bf7c55ac1755b88047e1e442ae05cdb84841b538cc74d0ab14082d0c4f2613df13ec485&amp;f_no=020241012_172612.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fe6b0ae1e77a1bf03af4f259dcd3bf7c55ac1755b8e06751a1923e75adb84841b538cc7130af12b0b5328a9c5618dc6c68c&amp;f_no=020241013_120149.jpg"
5494337,왜 부대마크가 안 보이나 싶더니,https://gall.dcinside.com/board/view/?id=frozen&no=5494337&page=1,2,ㅇㅇ,118.235,74,0,2024.10.13 22:50:51,1        이미지 순서 ON2        이미지 순서 ON 파주 놀러 갔다가 내가 나온 부대 마크가 안 보여 이상하다 싶었는데3        이미지 순서 ON2018년에 진짜로 사라졌네 인구 수가 줄어드니 징집병 수가 줄어서 이렇게 된건가? 오뚜기부대에 합쳐졌군 나 군 생활 때 8사단은 안 이랬는데 아무튼 청춘 속 커다란 추억의 애증의 대상이 훅 떨어져나간 느낌이네 4        이미지 순서 ON,"https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fe6b0ae1e77a1bf03af4d2c93cf38f3c757c67a40a76286a120e23d5699c6be9c457aac504f8ee127d833f2baef37484f300bd19ffd472778f32c34fc506d8cb5ded9b064d3&amp;f_no=1b974885-eeb1-4cd9-8bcb-d6a98f8f1b5e.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fe6b0ae1e77a1bf03af4d2c93cf38f3c757c67a40a66783fc2dec6f5699c6ee95407aa56a1ec7ea7cff1b0d3520ad17673c&amp;f_no=120241012_155409.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fe6b0ae1e77a1bf03af4d2c93cf38f3c757c67a40f134d3f77ce6355399a4bfd7172bfa84c0c31ea6700976653c350a21a45507da6c69f66ef042071c061b6b595b&amp;f_no=Screenshot_20241013_223736_NAVER.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fe6b0ae1e77a1bf03af4d2c93cf38f3c757c67a40a567d5f22be13b5699cfa8cd2d07fa29bd3be4e5642a616cf88d12b2ebb5faa49ef2bcaf80b81be374adf0261b5275001e9c8dba6650&amp;f_no=8th_Infantry_Division_%28South_Korea%29.svg.png"
5494336,낮에 우연히 만난 고양이들,https://gall.dcinside.com/board/view/?id=frozen&no=5494336&page=1,5,ㅇㅇ,118.235,60,0,2024.10.13 22:34:30,1        이미지 순서 ON2        이미지 순서 ON파주 출판도시에서 본 고양이 조형물 3        이미지 순서 ON4        이미지 순서 ON5        이미지 순서 ON 파주에서 집으로 가는 길에 휴게소에서 만난 양이 사람 보고 겁 안내고 계속 야옹하며 따라옴6        이미지 순서 ON,"https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fe6b0ae1e77a1bf03af4f259dcd3bf7c55ac1755bdb562a47152ab409db84841b538cc757110ee41a388556ecac1ab001ff&amp;f_no=020241013_152331.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fe6b0ae1e77a1bf03af4d2c93cf38f3c756c5730e88dcfa274cd63b3025f0d25efe1b86cab4417bae109c99112d2623a1c2&amp;f_no=020241013_153450.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fe6b0ae1e77a1bf03af4f259dcd3bf7c55ac1755b8d552d1a1371e55edb84841b538cc7128778fcb3134c00da9a5a000dbc&amp;f_no=020241013_181821.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fe6b0ae1e77a1bf03af4f259dcd3bf7c55ac1755b88007d1d4071e859db84841b538cc70b3701d93854a1103abb79a23bf7&amp;f_no=020241013_181711.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fe6b0ae1e77a1bf03af4f259dcd3bf7c55ac1755bdb042d1d1420b708db84841b538cc7cca3507edd31875eec1618e9edc7&amp;f_no=020241013_181750.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fe6b0ae1e77a1bf03af4d2c93cf38f3c756c5730e828aa82640da3a37259f861ca355d28353abd6a1ce69410e449cf6affacb7070e042fbb80118996eecdad1ca8e8c4d73da14b3f2bae9f4fa8712bfe8cd8958bce011&amp;f_no=_frozen__elsa_s_cat_by_fromarendelle_dgo5d77-fullview.jpg"
5494335,와 스타쉽,https://gall.dcinside.com/board/view/?id=frozen&no=5494335&page=1,2,아렌델시민A,,63,1,2024.10.13 21:37:43,저 크게 회수가 되네;- dc official App,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fe6b0ae1e77a1bf03af4d2c98cf31f4c156c272c77842e073f22cd8faaa9dff3cd154ee1647fb7e063369ccd314ab68fdbe0839573fa0c0915fe0cb3e4ae2dd1114c8a5fe45&amp;f_no=35B93866-C6FC-4E86-81BB-C6C47BC7AA45.jpg
5494335,와 스타쉽,https://gall.dcinside.com/board/view/?id=frozen&no=5494335&page=2,2,아렌델시민A,,64,1,2024.10.13 21:37:43,저 크게 회수가 되네;- dc official App,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fe6b0ae1e77a1bf03af4d2c98cf31f4c156c272c77842e073f22cd8faaa9dff3cd154ee1647fb7e063369ccd314ab68fdbe0839573fa0c0915fe0cb3e4ae2dd1114c8a5fe45&amp;f_no=35B93866-C6FC-4E86-81BB-C6C47BC7AA45.jpg
5494334,엘갤 완장 너무 미워 말자,https://gall.dcinside.com/board/view/?id=frozen&no=5494334&page=2,,ㅇㅇ,45.64,61,0,2024.10.13 21:37:42,대관 많이 열어주셨음,
5494333,멍붕슨 사실 이거 당한게 아닌 거 아님?,https://gall.dcinside.com/board/view/?id=frozen&no=5494333&page=2,2,ABC친구들,,85,2,2024.10.13 21:26:49,https://m.dcinside.com/board/frozen/5492373 내가 대관가서 존나 무서웠던때가 언젠지 앎? (장문) - 겨울왕국 갤러리전에도 한번 썰 푼적 있었는데 아직도 그때만 생각하면 온몸에 소름이 돋음아마 안탄절 이브 대관때였을거임. 그때 상영 시작 20분전에 안나 오티 선착순1명 나눔을 하겠다고 갤에 유동 글이 올라왔었음. 난 그날 나눔뽕 오m.dcinside.com사실 본인이 가해자인거 아님?,
5494332,피나치공 시켰어요,https://gall.dcinside.com/board/view/?id=frozen&no=5494332&page=2,1,ㅇㅇ,221.152,51,0,2024.10.13 20:37:16,- dc official App,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fe6b0ae1e77a1bf03af4f229bcd3ef8c759c374c817f84bcdf948da45e38a31d5bd28db680bb565c2083df30a06a413b4caafbb6c432c87660dfa01fbd78b7d6d40bb&amp;f_no=frozen-20240623-143129-000-resize.jpg
5494331,드디어 집 가노 씨발,https://gall.dcinside.com/board/view/?id=frozen&no=5494331&page=2,,겨갤러,106.102,38,0,2024.10.13 20:33:24,ㅋㅋ,
5494330,멍붕슨이 사실 프갤 최대 흑막임,https://gall.dcinside.com/board/view/?id=frozen&no=5494330&page=2,4,겨갤러,59.11,116,9,2024.10.13 20:29:43,20년도에 죽어나간 고닉들 다 얘 손에 죽은거라봐도 무방함. 앙졸이는 복귀하는 바람에 실패했고 이 외에도 그림쟁이들 다 썰려나갔음 갖고있는 아이피만 13개에 안갤 처음으로 무너뜨리기 시작한것도 붕슨이임 이제는 쿨돌아서 엘갤 차례라함ㅇㅇ 사실 나도 붕슨이일수도 있음 그건 진짜아무도 모르는거임 얼마전에 감자국이랑 만났다고들었는데 그게 아마 무너뜨린 안갤에 대한 사과라고 알고있음 근데 진짜조심해야됨 얘는 실제로 만났을때 수틀리면 도마위참치마냥 썰어버리는게 취미임 지금도 탈갤한척 프갤엘갤여론조작을 시작하는중일거라고 믿어의심치않음사실 뒷담갤도 붕슨이의 소행일수도있음 그러고보니 암신조랑도 친목한다고 들었음 14년도에 갤을 무너뜨린 장본인이 붕슨이였던거잉 난 너무 무서워서 이만 돌아가보톡하겠음 어우무서워,
5494329,도라전망대 관람 중단해 좀 맥빠졌음,https://gall.dcinside.com/board/view/?id=frozen&no=5494329&page=2,,ㅇㅇ,118.235,36,0,2024.10.13 20:22:00,뉴스 보니 북한에서 지랄 떨었던데 그것 때문에 전망대 관람 취소된듯 아무튼 통일관람 잘 하고 이제 집에 도착,"https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fe6b0ae1e77a1bf03af4d2c93cf38f3c759c975abaf9401360e3814b339726c19a9e93726429adc64e2327e1200104d12f7&amp;f_no=020241013_115356.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fe6b0ae1e77a1bf03af4d2c93cf38f3c759c975abf694513d596b45e739121b64c4ef364f578aeb57cfa67690a277aa8161ec8b637210&amp;f_no=PEM_20230129_235548_4.jpg"
5494327,확실히 포니가 다루기 어려움,https://gall.dcinside.com/board/view/?id=frozen&no=5494327&page=2,,ㅇㅇ,222.107,44,0,2024.10.13 19:59:04,망AI,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fe6b0ae1e77a1bf03af4f2299cb3ff1c758c476ebe12038180d55af599c6a3756&amp;f_no=FC0R4JPQ3Y11QCPVHZB9S95830.jpg
5494326,미안하다 앙졸아 충격이 컸었구나,https://gall.dcinside.com/board/view/?id=frozen&no=5494326&page=2,7,겨갤러,14.33,111,0,2024.10.13 19:46:25,나 아직 갤에 있다 엘갤 많이 놀러와라 살갑게 댓 달아줄게,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fe6b0ae1e77a1bf03af4e269dca3ff6c759c21ddb060fb02ab7037deda8bbc708fd963c6892ba16b9e556&amp;f_no=1000029687.png
5494325,좆망한갤끼리왜싸우는지,https://gall.dcinside.com/board/view/?id=frozen&no=5494325&page=2,,나안,,46,0,2024.10.13 19:06:03,대관이나열라고,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fe6b0ae1e77a1bf03af4d2c9dca3bf1c15ec77687466bcb63dbf48485d9d612e8f104b32ec4041bb91d4460c5c50d5e417e0d2571d58c8c68368d4ca23be03a0f26634e09e6&amp;f_no=681D78B6-22F0-41D5-9527-741EB2111B2D.png
5494322,사실 대전대관이 문제야,https://gall.dcinside.com/board/view/?id=frozen&no=5494322&page=2,3,ㅇㅇ,222.107,104,0,2024.10.13 18:41:54,빌런지정 당하면서 빌런화됨,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fe6b0ae1e77a1bf03af4f2299cb3ff1c758c476ebe67f394c0c09aa0a9c6a3756&amp;f_no=00008-1751091815.jpg
5494321,닉넴 마음에 들음,https://gall.dcinside.com/board/view/?id=frozen&no=5494321&page=2,1,하얀빛,,60,0,2024.10.13 18:36:27,계속 이거 써야겠다,
5494320,근데 두 줄 쓰고 한 줄 띄어쓰기는 디씨충 국룰이라,https://gall.dcinside.com/board/view/?id=frozen&no=5494320&page=2,10,ㅇㅇ,222.107,138,0,2024.10.13 18:27:40,사실 그걸로 저격먹으면 나도 걸리긴 함,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fe6b0ae1e77a1bf03af4f2299cb3ff1c758c476ebe6766b4e095efe539c6a3756&amp;f_no=BE83538B07143B661212A66718E3C11E22BAA1FABF8302A699B4199C42C65206.jpg
5494319,왜 다른 갤에서 일어난 일을 여기로 가져오는거죠?,https://gall.dcinside.com/board/view/?id=frozen&no=5494319&page=2,2,*JungNu*,,70,0,2024.10.13 18:26:27,프갤완장님들 저 대신에 글 좀 처리하세요  - dc official App,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fe6b0ae1e77a1bf03af4f2299cb31f9c75bc873e60ff788d28c55652305ae9696ea4f4de580c37b98611479c4b7319bd8453d318c0d1c750c3e028cc244dea05c057c22f6&amp;f_no=starseed-20240626-102637-001-resize.png
5494318,안시이이.,https://gall.dcinside.com/board/view/?id=frozen&no=5494318&page=2,,아렌델시민A,,26,2,2024.10.13 18:22:11,- dc official App,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fe6b0ae1e77a1bf03af4d2c98cf31f4c156c272c77817b026a52b88f9aadabf138a0ba473db826c86596e17956ddf639ec5fffc5870b4b736a781bbf284500c&amp;f_no=tumblr_mz7extn1Zg1rq2tzmo1_500.gif
5494317,안-시,https://gall.dcinside.com/board/view/?id=frozen&no=5494317&page=2,,ㅇㅇ,118.235,25,0,2024.10.13 18:21:02,안-시,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fe6b0ae1e77a1bf03af4d2c93cf38f1c459c3742740535f0060f95605d673a27fd2772d8f7ff7499e4ba4d6d0c03affa5b74f432edb3ab4ef87&amp;f_no=Tumblr_l_110106836025495.png
5494316,글쓰는 버릇으로 저격당하는거 PTSD오네,https://gall.dcinside.com/board/view/?id=frozen&no=5494316&page=2,13,ABC친구들,,109,0,2024.10.13 18:19:28,무슨 띄어쓰기 비슷하게 한다고 동일인물이라고 개 병신같은 억까당한 적 있어서 트라우마 도지는데 어캄 ㅠㅠ,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fe6b0ae1e77a1bf03af4d2292cf39f2c05cc170ed2deafe74c243d89d9ac4f36bad22ccb2b27d3b4ddc3bc5b9ee35f4ea2dc46951738729b75b986d6c6fd8febadbed333b85&amp;f_no=projectmx-20240910-175241-000-resize.png
5494315,근데 엘갤 뒷담갤 왜 만들었던거임,https://gall.dcinside.com/board/view/?id=frozen&no=5494315&page=2,1,ABC친구들,,66,0,2024.10.13 18:12:47,프갤 있잖아,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fe6b0ae1e77a1bf03af4d2292cf39f2c05ec675fc7bb916fe54c11c39de5e1c0d822b1c53b87fd709e81992ac1bd4d7dcff7213b2d204f28c77c43110f1df247af8b54dbc&amp;f_no=umamusme-20240917-095132-000-resize.png
5494314,근데 우리가 왜 쫒겨남,https://gall.dcinside.com/board/view/?id=frozen&no=5494314&page=2,6,쥬디홉스,,85,1,2024.10.13 17:28:17,우린그때까지도백수로살면서갤질할건데?,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fe6b0ae1e77a1bf03af4f209fcc3df1c657c07a841af1c0b52ad5031389f9694b657ceb692b93f1fdcd8db03188cf8ef7047927fb1c8ffdb1e710774f1a50175bcb7abc85c8&amp;f_no=E695C7DE-C763-4441-80FE-4700197F453F.jpg
5494313,니들 발작하는건 엘갤이 옳았다는 소리임~,https://gall.dcinside.com/board/view/?id=frozen&no=5494313&page=2,2,겨갤러,89.213,99,0,2024.10.13 17:18:50,뭐 꼬우세요? 그래서 니들이 뭘할수있는데~니들은 겨3 개봉하면 프갤애서도 쫒겨나기나 하면 된다 이거야~,
5494312,이렇게 서로 싸우면 나 슬퍼,https://gall.dcinside.com/board/view/?id=frozen&no=5494312&page=2,3,ㅇㅇ,222.107,85,1,2024.10.13 17:08:14,슬픔나,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fe6b0ae1e77a1bf03af4f2299cb3ff1c758c476ebb3233c1d0d5df752ed46757026aadc219ce30dc8a51349169686b22cc8a6a64989b6e53cd16f21776d29dce5fe3aecf0c7&amp;f_no=F2A60EC7-FF6E-41BE-8D39-75CB5C1BF845.jpg
5494311,근데 단편은 별로긴함,https://gall.dcinside.com/board/view/?id=frozen&no=5494311&page=2,4,쥬디홉스,,66,1,2024.10.13 16:58:35,제니퍼리 치매걸린거같음,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fe6b0ae1e77a1bf03af4f209fcc3df1c657c07a841ff29de27e8c041a89856c3367799f85bfe543b37e9ed7ed4a4b1d958bde51dd12ca94647b8f8ede1b9c76e982fe70afc0&amp;f_no=93A7FCB3-C9F6-4F31-B9B0-C460EFC837DC.jpg
5494310,그냥 로갓하지말고 고닉으로 오시죠 아무도 뭐라안합니다,https://gall.dcinside.com/board/view/?id=frozen&no=5494310&page=2,3,쥬디홉스,,72,0,2024.10.13 16:57:49,프갤대통령이 새로 만들어낸 규율입니다 지키십쇼,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fe6b0ae1e77a1bf03af4f209fcc3df1c657c07a8440f9ceb17880051a89ff6936137bee35e7c5453132e975ce715feb5ce9d970fb7ee66cb81be3fd60baa5044ac9f958464d&amp;f_no=C6DCD2E1-3941-408A-A4DF-54D55BC31E92.jpg
5494309,돈냉맛있죠,https://gall.dcinside.com/board/view/?id=frozen&no=5494309&page=2,,ㅌㄱㅎ.,,26,0,2024.10.13 16:56:23,오랜만에먹고십네,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fe6b0ae1e77a1bf03af4f209fcf3df1c559c174d42c3f52fef7a7ad427c6caf3b8bf4f3dabe003315fec4409ba8&amp;f_no=1675856768-3.jpg
5494307,부산에서 할 거 추천 좀,https://gall.dcinside.com/board/view/?id=frozen&no=5494307&page=2,1,겨갤러,106.102,40,0,2024.10.13 15:42:20,섹스빼고,
5494306,돈까스 얘기하니 돈까스 먹고싶네,https://gall.dcinside.com/board/view/?id=frozen&no=5494306&page=2,1,쿄모토짱,,33,0,2024.10.13 15:41:56,이틀전에 먹었으니 5일 뒤에 먹어야지,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fe6b0ae1e77a1bf03af4e2599c33cf4c657c2763a4c785a60432a6817a1c058976e2c32bd730d7bec59976a413856958bf19b0933331a60aa8344a4f42be1426b45d99ec331&amp;f_no=C7B2165F-0470-4AF5-8FE7-B083949CB4AE.jpg
5494305,파주에서 점심,https://gall.dcinside.com/board/view/?id=frozen&no=5494305&page=2,3,ㅇㅇ,118.235,43,0,2024.10.13 15:29:26,1        이미지 순서 ON모 유동이 소개해 준 곳에서 짬뽕 한그릇 땡김 2        이미지 순서 ON3        이미지 순서 ON,"https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fe6b0ae1e77a1bf03af4d2c93cf38f1c459c3742745040b543bad5004d673a27fd2772da4c837ebc8d536af3606c69d85b8da86c9019de57e60&amp;f_no=Tumblr_l_109767411865677.png
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fe6b0ae1e77a1bf03af4d2c93cf38f1c459c37427400400566cf40a04d617e522822f6e840f6a05ec8b7498f41ef69073f3&amp;f_no=020241013_152740.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fe6b0ae1e77a1bf03af4d2c93cf38f1c459c3742745535f5569ad0103d617e522822f6ea3728c85ab1987c9b1c2eaf82f95&amp;f_no=020241013_152753.jpg"
5494304,냉돈이 뭐임?,https://gall.dcinside.com/board/view/?id=frozen&no=5494304&page=2,4,쥬디홉스,,56,1,2024.10.13 15:26:53,냉동돼지임?,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18fe6b0ae1e77a1bf03af4f209fcc3df1c657c07a8448f3cfe97e875214898f694b110def11d355435995cdf371a5419f4611fa20e6ecba83da65174aaf1bb152977c81ac0d61&amp;f_no=369A2316-EA82-48E7-97CF-6A48F2B53E52.jpg
5494303,냉돈 맛있긴 한데 단점이,https://gall.dcinside.com/board/view/?id=frozen&no=5494303&page=2,2,천연효모식빵,,41,0,2024.10.13 15:25:21,냉면은 차갑고 돈까스는 뜨거워서 이빨시림늙어서 그런거라는 나쁜말은 ㄴㄴㄴㄴㄴ,
